ds,y
2012-01-16,0.70226
2012-01-17,0.50741816
2012-01-18,0.30013922
2012-01-19,0.7009894
2012-01-20,0.73483187
2012-01-21,0.70524925
2012-01-22,0.60213643
2012-01-23,0.42611158
2012-01-24,0.25369573
2012-01-25,0.23354821
2012-01-26,0.25674015
2012-01-27,0.31226537
2012-01-28,0.23521058
2012-01-29,0.24789277
2012-01-30,0.24896678
2012-01-31,0.25070253
2012-02-01,0.23679154
2012-02-02,0.3325292
2012-02-03,0.35276508
2012-02-04,0.35276508
2012-02-05,0.34559697
2012-02-06,0.3261336
2012-02-07,0.34056592
2012-02-08,0.37193155
2012-02-09,0.2997388
2012-02-10,0.29534274
2012-02-11,0.2994418
2012-02-12,0.2994394
2012-02-13,0.19991156
2012-02-14,0.22084573
2012-02-15,0.2405403
2012-02-16,0.20810373
2012-02-17,0.20739701
2012-02-18,0.25872025
2012-02-19,0.2058547
2012-02-20,0.25461432
2012-02-21,0.30586004
2012-02-22,0.43271825
2012-02-23,0.45538986
2012-02-24,0.45539016
2012-02-25,0.3719775
2012-02-26,0.22923762
2012-02-27,0.21781978
2012-02-28,0.23625688
2012-02-29,0.3661882
2012-03-01,0.35898113
2012-03-02,0.36387056
2012-03-03,0.65999514
2012-03-04,0.7915217
2012-03-05,0.6517626
2012-03-06,0.44811168
2012-03-07,0.2633784
2012-03-08,0.9669375
2012-03-09,0.34058926
2012-03-10,0.4732048
2012-03-11,1.0622716
2012-03-12,0.7283818
2012-03-13,0.67373896
2012-03-14,0.75523555
2012-03-15,0.37931168
2012-03-16,0.946671
2012-03-17,1.8861415
2012-03-18,3.2739484
2012-03-19,1.7466792
2012-03-20,0.24399589
2012-03-21,0.30509254
2012-03-22,0.19151147
2012-03-23,0.25125343
2012-03-24,0.28896552
2012-03-25,0.2853803
2012-03-26,0.8535311
2012-03-27,0.77693135
2012-03-28,0.37001964
2012-03-29,0.3013571
2012-03-30,0.38761094
2012-03-31,1.2987587
2012-04-01,1.5593663
2012-04-02,1.3622552
2012-04-03,0.2498385
2012-04-04,0.3805699
2012-04-05,0.3805699
2012-04-06,0.30639976
2012-04-07,0.30640996
2012-04-08,0.30644584
2012-04-09,1.0235416
2012-04-10,0.87631106
2012-04-11,0.87631106
2012-04-12,0.3078801
2012-04-13,0.24422649
2012-04-14,0.40135288
2012-04-15,0.40135384
2012-04-16,0.20662723
2012-04-17,0.23391534
2012-04-18,1.0183169
2012-04-19,1.0125538
2012-04-20,0.4302432
2012-04-21,1.8617198
2012-04-22,1.5103166
2012-04-23,0.2759069
2012-04-24,1.8720742
2012-04-25,2.224012
2012-04-26,1.2371366
2012-04-27,0.54085404
2012-04-28,0.54085404
2012-04-29,0.33953148
2012-04-30,0.34099302
2012-05-01,0.25286046
2012-05-02,0.27935663
2012-05-03,0.42301798
2012-05-04,0.42301798
2012-05-05,0.3518751
2012-05-06,0.41088697
2012-05-07,0.5238608
2012-05-08,0.31405714
2012-05-09,0.3149617
2012-05-10,0.75218403
2012-05-11,0.75218403
2012-05-12,0.7521849
2012-05-13,0.7575088
2012-05-14,0.46619642
2012-05-15,0.46619672
2012-05-16,0.46500942
2012-05-17,0.2638475
2012-05-18,0.2638475
2012-05-19,0.15999791
2012-05-20,0.16553111
2012-05-21,0.24004574
2012-05-22,0.30727246
2012-05-23,0.30727246
2012-05-24,0.30727246
2012-05-25,0.21886453
2012-05-26,0.21922441
2012-05-27,0.21917976
2012-05-28,0.21880265
2012-05-29,0.21420904
2012-05-30,0.20091712
2012-05-31,0.21934776
2012-06-01,0.22290201
2012-06-02,0.23795563
2012-06-03,0.24302329
2012-06-04,0.17688479
2012-06-05,0.18790404
2012-06-06,0.17401308
2012-06-07,2.4647338
2012-06-08,1.5377022
2012-06-09,0.19489893
2012-06-10,0.40841806
2012-06-11,0.48718575
2012-06-12,0.5978723
2012-06-13,0.5151025
2012-06-14,0.30227125
2012-06-15,2.8153954
2012-06-16,2.3644042
2012-06-17,1.1906567
2012-06-18,0.23922412
2012-06-19,0.2368619
2012-06-20,0.16458768
2012-06-21,0.15634322
2012-06-22,0.17176658
2012-06-23,0.17377672
2012-06-24,0.173777
2012-06-25,0.5807402
2012-06-26,0.5810856
2012-06-27,0.14155373
2012-06-28,0.19512339
2012-06-29,0.22957139
2012-06-30,0.22957917
2012-07-01,0.2683939
2012-07-02,0.26760507
2012-07-03,0.33729348
2012-07-04,0.25349453
2012-07-05,0.5403637
2012-07-06,0.5403637
2012-07-07,0.1999367
2012-07-08,0.1999367
2012-07-09,0.19979094
2012-07-10,0.19979094
2012-07-11,0.19985911
2012-07-12,0.5197338
2012-07-13,0.5197437
2012-07-14,1.4883084
2012-07-15,1.4883084
2012-07-16,1.4883084
2012-07-17,1.8437957
2012-07-18,1.5675923
2012-07-19,1.5072093
2012-07-20,0.21456584
2012-07-21,0.26417044
2012-07-22,0.7588528
2012-07-23,0.22514255
2012-07-24,0.22300433
2012-07-25,0.21504015
2012-07-26,0.21504015
2012-07-27,0.20169441
2012-07-28,0.21820505
2012-07-29,0.27508903
2012-07-30,0.27508807
2012-07-31,0.2255734
2012-08-01,0.2669298
2012-08-02,0.34783992
2012-08-03,0.34003854
2012-08-04,0.2182991
2012-08-05,0.3518053
2012-08-06,0.37068072
2012-08-07,0.4668833
2012-08-08,0.41735277
2012-08-09,0.416876
2012-08-10,0.40715715
2012-08-11,0.34795293
2012-08-12,0.31480506
2012-08-13,0.31480506
2012-08-14,0.3197202
2012-08-15,0.2981517
2012-08-16,0.28035402
2012-08-17,0.26544523
2012-08-18,0.2952355
2012-08-19,0.2952869
2012-08-20,0.2953302
2012-08-21,0.37501687
2012-08-22,0.43589106
2012-08-23,0.62997806
2012-08-24,1.2566181
2012-08-25,0.96915394
2012-08-26,0.96915394
2012-08-27,0.72416985
2012-08-28,0.72416985
2012-08-29,0.67340183
2012-08-30,0.6542802
2012-08-31,0.74089086
2012-09-01,0.7261917
2012-09-02,0.7261917
2012-09-03,0.29524237
2012-09-04,0.9234594
2012-09-05,0.34419698
2012-09-06,0.32903332
2012-09-07,0.6039336
2012-09-08,0.84048086
2012-09-09,0.84048134
2012-09-10,0.77964103
2012-09-11,0.77964103
2012-09-12,0.77964103
2012-09-13,1.3300415
2012-09-14,0.9095698
2012-09-15,0.46312842
2012-09-16,0.588541
2012-09-17,1.2454333
2012-09-18,1.2452444
2012-09-19,0.5989054
2012-09-20,0.48264033
2012-09-21,0.28371766
2012-09-22,0.22098716
2012-09-23,0.36671567
2012-09-24,4.6859117
2012-09-25,7.0264893
2012-09-26,6.6098213
2012-09-27,6.6098213
2012-09-28,0.3127198
